iter	RMSE
1666	14.97426453
1667	14.96452491
1668	14.95908587
1669	14.95377912
1670	14.9472157
1671	14.93732489
1672	14.92977552
1673	14.91425366
1674	14.90088432
1675	14.8970502
1676	14.88916982
1677	14.88623089
1678	14.86601415
1679	14.85135686
1680	14.84692282
1681	14.83388519
1682	14.81748999
1683	14.81017145
1684	14.80357413
1685	14.79620256
1686	14.78891781
1687	14.77845735
1688	14.76924919
1689	14.76265674
1690	14.75779707
1691	14.75295076
1692	14.74747756
1693	14.73831404
1694	14.73133191
1695	14.72134396
1696	14.70476617
1697	14.70046792
1698	14.69196151
1699	14.68564927
1700	14.67258307
1701	14.66569808
1702	14.65625804
1703	14.64307912
1704	14.6323716
1705	14.61768357
1706	14.61349641
1707	14.60346811
1708	14.59651082
1709	14.58772373
1710	14.58155644
1711	14.57358488
1712	14.56501384
1713	14.55047005
1714	14.54149815
1715	14.53251794
1716	14.525519
1717	14.51899792
1718	14.50991141
1719	14.49926924
1720	14.48928218
1721	14.47829925
1722	14.47032102
1723	14.46080897
1724	14.45042472
1725	14.43805172
1726	14.4308797
1727	14.42473624
1728	14.41610963
1729	14.40624111
1730	14.40188828
1731	14.39477456
1732	14.38910804
1733	14.38470717
1734	14.37759572
1735	14.37209987
1736	14.36458708
1737	14.35292121
1738	14.34837835
1739	14.34414147
1740	14.32302974
1741	14.31128767
1742	14.30443971
1743	14.29992475
1744	14.288073
1745	14.2800416
1746	14.26337518
1747	14.25573169
1748	14.24366838
1749	14.2346501
1750	14.22640955
1751	14.22102623
1752	14.21161318
1753	14.20049121
1754	14.19295776
1755	14.18230885
1756	14.16498656
1757	14.15372862
1758	14.13982559
1759	14.13219481
1760	14.12176568
1761	14.11930195
1762	14.10721267
1763	14.09449203
1764	14.08260576
1765	14.07223845
1766	14.06365456
1767	14.05487225
1768	14.05079678
1769	14.04232087
1770	14.03664174
1771	14.02857174
1772	14.02424428
1773	14.01547329
1774	14.0066272
1775	13.9924961
1776	13.98500825
1777	13.98038583
1778	13.96558623
1779	13.95904789
1780	13.95450466
1781	13.94747571
1782	13.94176562
1783	13.93478216
1784	13.91877639
1785	13.90707003
1786	13.90070343
1787	13.88863112
1788	13.88563901
1789	13.8706155
1790	13.86324366
1791	13.856935
1792	13.85156253
1793	13.84481426
1794	13.83143376
1795	13.82180094
1796	13.80258532
1797	13.79804646
1798	13.78589857
1799	13.77135763
1800	13.765393
1801	13.75894936
1802	13.74730656
1803	13.73889564
1804	13.72595221
1805	13.7224186
1806	13.71425355
1807	13.70181219
1808	13.69224178
1809	13.6793577
1810	13.66897062
1811	13.6646017
1812	13.65827928
1813	13.64922674
1814	13.64652358
1815	13.63431366
1816	13.62351539
1817	13.61357695
1818	13.60789538
1819	13.60284984
1820	13.59763926
1821	13.58654064
1822	13.57497103
1823	13.56570057
1824	13.55502648
1825	13.54438037
1826	13.53812203
1827	13.53236232
1828	13.52316676
1829	13.51851958
1830	13.51299127
1831	13.50712043
1832	13.48893574
1833	13.48252523
1834	13.47139363
1835	13.466653
1836	13.45852323
1837	13.45161114
1838	13.44704514
1839	13.43238415
1840	13.42812674
1841	13.4226055
1842	13.41620183
1843	13.40800932
1844	13.40229166
1845	13.39117633
1846	13.38787969
1847	13.38386958
1848	13.37552795
1849	13.37294938
1850	13.36181083
1851	13.35668964
1852	13.34841852
1853	13.3362304
1854	13.32896157
1855	13.32441251
1856	13.3158703
1857	13.31179321
1858	13.30517563
1859	13.29507283
1860	13.29042237
1861	13.28105234
1862	13.27369849
1863	13.26507333
1864	13.25415522
1865	13.24699465
1866	13.24327083
1867	13.23537313
1868	13.22780276
1869	13.22161669
1870	13.21782515
1871	13.20630294
1872	13.19784897
1873	13.19167236
1874	13.17932111
1875	13.16371199
1876	13.15365092
1877	13.1418662
1878	13.13231369
1879	13.12636399
1880	13.11990103
1881	13.11686459
1882	13.11218612
1883	13.10419687
1884	13.09943124
1885	13.08953781
1886	13.08196725
1887	13.07190203
1888	13.06467458
1889	13.06095191
1890	13.05214613
1891	13.04451659
1892	13.03788835
1893	13.02779785
1894	13.01875824
1895	13.01088169
1896	13.00631823
1897	13.00067388
1898	12.99335837
1899	12.98768363
1900	12.98408792
1901	12.97672385
1902	12.96899021
1903	12.96268466
1904	12.95072094
1905	12.94221456
1906	12.9360327
1907	12.93191228
1908	12.92233945
1909	12.91597954
1910	12.91075521
1911	12.90382309
1912	12.89967329
1913	12.89108038
1914	12.8847121
1915	12.87744426
1916	12.86575507
1917	12.85529804
1918	12.84860023
1919	12.84188539
1920	12.83344719
1921	12.82444763
1922	12.81448437
1923	12.80707275
1924	12.80041572
1925	12.79752586
1926	12.78632546
1927	12.78046271
1928	12.76912958
1929	12.75886271
1930	12.75183457
1931	12.74277563
1932	12.7383068
1933	12.7303958
1934	12.72211212
1935	12.71276043
1936	12.70663138
1937	12.7008549
1938	12.6855493
1939	12.67581524
1940	12.67340731
1941	12.66752632
1942	12.66287594
1943	12.65325001
1944	12.64691801
1945	12.64072206
1946	12.63014684
1947	12.61782752
1948	12.6086743
1949	12.59848145
1950	12.59198468
1951	12.58405905
1952	12.57081016
1953	12.56278837
1954	12.55653712
1955	12.55005671
1956	12.54659136
1957	12.53709297
1958	12.53193945
1959	12.52629019
1960	12.51829617
1961	12.510248
1962	12.49852526
1963	12.49163169
1964	12.47732004
1965	12.46772281
1966	12.46098736
1967	12.45762036
1968	12.45385803
1969	12.44884091
1970	12.44240478
1971	12.43967424
1972	12.43233807
1973	12.42595943
1974	12.42075748
1975	12.41255917
1976	12.40472273
1977	12.39271747
1978	12.3851286
1979	12.37994659
1980	12.37549352
1981	12.37069417
1982	12.36406513
1983	12.34445537
1984	12.34067884
1985	12.33297405
1986	12.32030811
1987	12.31457087
1988	12.30816798
1989	12.30047091
1990	12.29555472
1991	12.2905706
1992	12.28595272
1993	12.28276467
1994	12.26947363
1995	12.26397879
1996	12.25729343
1997	12.25182464
1998	12.2439208
1999	12.23384952
2000	12.2253421
2001	12.21848707
2002	12.21049952
2003	12.20519125
2004	12.1979748
2005	12.19251111
2006	12.18489164
2007	12.18017698
2008	12.17213932
2009	12.16511404
2010	12.15506618
2011	12.14986007
2012	12.14290203
2013	12.13547492
2014	12.13041604
2015	12.12657134
2016	12.11980127
2017	12.11384458
2018	12.10428457
2019	12.09732276
2020	12.09076026
2021	12.07822953
2022	12.07283706
2023	12.06740381
2024	12.0596303
2025	12.05447007
2026	12.05026847
2027	12.04659743
2028	12.03704593
2029	12.03073644
2030	12.02471435
2031	12.02218079
2032	12.01550435
2033	12.01079637
2034	12.00414352
2035	11.99403589
2036	11.99003688
2037	11.98223078
2038	11.97404342
2039	11.97012063
2040	11.96162736
2041	11.95649393
2042	11.94840703
2043	11.93975902
2044	11.93106788
2045	11.92577126
2046	11.91910713
2047	11.91267519
2048	11.90674118
2049	11.89976189
2050	11.89700214
2051	11.88983187
2052	11.88356563
2053	11.87875368
2054	11.87335443
2055	11.86506425
2056	11.86096545
2057	11.85796495
2058	11.85123759
2059	11.8465867
2060	11.84244521
2061	11.83883561
2062	11.83159685
2063	11.8246147
2064	11.81550057
2065	11.81209172
2066	11.80813073
2067	11.80469706
2068	11.79972714
2069	11.79291002
2070	11.7883128
2071	11.78278814
2072	11.77872032
2073	11.77301664
2074	11.76158308
2075	11.75217341
2076	11.74885568
2077	11.73980198
2078	11.73502138
2079	11.72592753
2080	11.72103204
2081	11.71153171
2082	11.7093883
2083	11.70384224
2084	11.69348517
2085	11.68211244
2086	11.67715024
2087	11.67377054
2088	11.66615413
2089	11.6617687
2090	11.65370979
2091	11.64564142
2092	11.6401943
2093	11.63366523
2094	11.62718779
2095	11.61809113
2096	11.60999986
2097	11.60675862
2098	11.60028884
2099	11.59536871
2100	11.58892677
2101	11.58446579
2102	11.5791207
2103	11.56914463
2104	11.55945428
2105	11.54982995
2106	11.54048073
2107	11.53691464
2108	11.52521238
2109	11.51860609
2110	11.51062679
2111	11.50684484
2112	11.50005306
2113	11.49056539
2114	11.48744701
2115	11.4741632
2116	11.4690682
2117	11.46064123
2118	11.45554217
2119	11.44775494
2120	11.44087997
2121	11.43571902
2122	11.42719855
2123	11.41830568
2124	11.40803824
2125	11.3984175
2126	11.39245696
2127	11.38885783
2128	11.38231337
2129	11.37634335
2130	11.37012096
2131	11.36725032
2132	11.36259072
2133	11.35633671
2134	11.34445
2135	11.33771921
2136	11.33205451
2137	11.32263935
2138	11.31648161
2139	11.31090022
2140	11.30666146
2141	11.3009733
2142	11.29480187
2143	11.28805597
2144	11.28008757
2145	11.27533291
2146	11.26868141
2147	11.2656136
2148	11.25396515
2149	11.24977027
2150	11.24211821
2151	11.23807051
2152	11.23082561
2153	11.22469081
2154	11.21996861
2155	11.21313284
2156	11.20588095
2157	11.20328924
2158	11.19267162
2159	11.18711103
2160	11.18043323
2161	11.17633036
2162	11.1703591
2163	11.16573716
2164	11.16224021
2165	11.15185108
2166	11.14433215
2167	11.13676011
2168	11.12509594
2169	11.11989383
2170	11.11548482
2171	11.10366628
2172	11.09679241
2173	11.08835923
2174	11.07791143
2175	11.07288118
2176	11.06742964
2177	11.0630634
2178	11.05697747
2179	11.05248673
2180	11.04906791
2181	11.0442926
2182	11.03697734
2183	11.03279484
2184	11.03076237
2185	11.02633735
2186	11.02028242
2187	11.01574679
2188	11.00713633
2189	10.99850958
2190	10.99275431
2191	10.98832172
2192	10.98586695
2193	10.9808672
2194	10.97484434
2195	10.97042336
2196	10.96521653
2197	10.9603675
2198	10.95402551
2199	10.94579321
2200	10.94305838
2201	10.93526729
2202	10.9316335
2203	10.92727541
2204	10.92125454
2205	10.91238893
2206	10.9066524
2207	10.89851502
2208	10.89306698
2209	10.88620541
2210	10.87956656
2211	10.87686382
2212	10.87389695
2213	10.8679738
2214	10.86167759
2215	10.85536053
2216	10.85330235
2217	10.84327685
2218	10.83629728
2219	10.8316845
2220	10.82834027
2221	10.82394047
2222	10.8187188
2223	10.81174895
2224	10.80745704
2225	10.80581236
2226	10.79990792
2227	10.79605483
2228	10.7876801
2229	10.7820657
2230	10.77916368
2231	10.77588233
2232	10.77211079
2233	10.76689019
2234	10.76421894
2235	10.75914828
2236	10.75554838
2237	10.75063479
2238	10.7439098
2239	10.73892174
2240	10.73449897
2241	10.72534834
2242	10.71486217
2243	10.71028137
2244	10.70520218
2245	10.69595841
2246	10.68735652
2247	10.68390952
2248	10.67762086
2249	10.67200307
2250	10.66248843
2251	10.65248292
2252	10.64426831
2253	10.63969341
2254	10.63290446
2255	10.62456063
2256	10.61838364
2257	10.61228189
2258	10.60624001
2259	10.59918635
2260	10.59397174
2261	10.58449752
2262	10.58187613
2263	10.57618377
2264	10.57065455
2265	10.56358425
2266	10.5557625
2267	10.55242946
2268	10.54602671
2269	10.53804517
2270	10.53232403
2271	10.5297864
2272	10.52721244
2273	10.51930249
2274	10.51441351
2275	10.50870174
2276	10.50379565
2277	10.49981066
2278	10.49437562
2279	10.49113719
2280	10.4875571
2281	10.48066838
2282	10.47651514
2283	10.47143545
2284	10.46673356
2285	10.4602649
2286	10.45243266
2287	10.44737997
2288	10.44352635
2289	10.43851253
2290	10.43065577
2291	10.42549126
2292	10.42209318
2293	10.41148257
2294	10.40496374
2295	10.39881141
2296	10.39398485
2297	10.38598888
2298	10.38075316
2299	10.37548882
2300	10.37049928
2301	10.36228229
2302	10.35606339
2303	10.34991313
2304	10.34577364
2305	10.34093767
2306	10.33652414
2307	10.33023596
2308	10.32365267
2309	10.32078244
2310	10.31317683
2311	10.30643323
2312	10.2986292
2313	10.2884873
2314	10.28047683
2315	10.27614516
2316	10.27140492
2317	10.27006384
2318	10.26583902
2319	10.25916441
2320	10.25181108
2321	10.24937483
2322	10.24697007
2323	10.23798025
2324	10.23062107
2325	10.22499384
2326	10.21741084
2327	10.21392611
2328	10.20971476
2329	10.2059177
2330	10.19687426
2331	10.18833474
2332	10.18377241
2333	10.17902216
2334	10.17409375
2335	10.16891055
2336	10.16541173
2337	10.16076651
2338	10.15787322
2339	10.15092891
2340	10.14404235
2341	10.13822366
2342	10.13451338
2343	10.13154236
2344	10.1256193
2345	10.11455174
2346	10.10892667
2347	10.10284296
2348	10.0933828
2349	10.08629402
2350	10.08133046
2351	10.07795078
2352	10.07393506
2353	10.06580671
2354	10.0572853
2355	10.05227685
2356	10.04716106
2357	10.0412295
2358	10.03572499
2359	10.03336386
2360	10.0246562
2361	10.01744062
2362	10.01388089
2363	10.01090981
2364	10.00533427
2365	10.00182963
2366	9.997753114
2367	9.993827999
2368	9.989466253
2369	9.986640327
2370	9.984021961
2371	9.979641011
2372	9.969839377
2373	9.963558817
2374	9.958237525
2375	9.953711285
2376	9.949193814
2377	9.942040914
2378	9.937804349
2379	9.929562944
2380	9.92563078
2381	9.92139451
2382	9.915096533
2383	9.912144965
2384	9.908650963
2385	9.904442776
2386	9.90043755
2387	9.894277038
2388	9.884913117
2389	9.881547231
2390	9.87299534
2391	9.866616498
2392	9.862376882
2393	9.856701581
2394	9.849628313
2395	9.84057057
2396	9.837300381
2397	9.831579416
2398	9.823510817
2399	9.819771666
2400	9.815769438
2401	9.811169052
2402	9.810056162
2403	9.802799656
2404	9.799031831
2405	9.793542877
2406	9.789285743
2407	9.786506265
2408	9.780475626
2409	9.776624246
2410	9.773306048
2411	9.768522863
2412	9.763020214
2413	9.759731585
2414	9.754317294
2415	9.747954861
2416	9.742082934
2417	9.738343676
2418	9.73233291
2419	9.721076516
2420	9.71748577
2421	9.715137352
2422	9.710752324
2423	9.70811188
2424	9.703234079
2425	9.700818311
2426	9.696096441
2427	9.692978095
2428	9.689763644
2429	9.683934185
2430	9.671922303
2431	9.669457437
2432	9.667624461
2433	9.659265905
2434	9.652972458
2435	9.649095378
2436	9.641978137
2437	9.636761599
2438	9.630737916
2439	9.622922549
2440	9.618901267
2441	9.615800151
2442	9.610476734
2443	9.603854886
2444	9.596968341
2445	9.591450187
2446	9.588060866
2447	9.584813482
2448	9.580895954
2449	9.576697304
2450	9.574533079
2451	9.570483055
2452	9.565199997
2453	9.561696707
2454	9.55388911
2455	9.550396403
2456	9.545215038
2457	9.54062277
2458	9.535971839
2459	9.530433923
2460	9.526100375
2461	9.521517108
2462	9.518950839
2463	9.514335971
2464	9.509641259
2465	9.503171149
2466	9.496969672
2467	9.49089653
2468	9.487884433
2469	9.485245104
2470	9.480201048
2471	9.472443826
2472	9.466765021
2473	9.460102752
2474	9.456397171
2475	9.451444768
2476	9.444026233
2477	9.437639491
2478	9.433660308
2479	9.431892542
2480	9.427165539
2481	9.418665325
2482	9.416500625
2483	9.410637067
2484	9.404137861
2485	9.399227304
2486	9.395965252
2487	9.392699422
2488	9.388329503
2489	9.382004427
2490	9.375044784
2491	9.36971112
2492	9.366737975
2493	9.364668672
2494	9.357915314
2495	9.349091218
2496	9.346942137
2497	9.342137818
2498	9.336390715
2499	9.331318807
2500	9.322835427
2501	9.317971357
2502	9.313723297
2503	9.307516752
2504	9.303946716
2505	9.299555489
2506	9.298071571
2507	9.294039398
2508	9.292023643
2509	9.286545021
2510	9.279371869
2511	9.271915617
2512	9.264385302
2513	9.261731156
2514	9.256908912
2515	9.251188257
2516	9.246975057
2517	9.236496825
2518	9.230403131
2519	9.223945681
2520	9.217888457
2521	9.210801531
2522	9.208373786
2523	9.203142116
2524	9.199596025
2525	9.194738598
2526	9.191018658
2527	9.187408357
2528	9.181957915
2529	9.176695195
2530	9.172349584
2531	9.167411729
2532	9.16306583
2533	9.159427999
2534	9.153975911
2535	9.150056086
2536	9.143154514
2537	9.139221294
2538	9.13407149
2539	9.129811993
2540	9.125018174
2541	9.120071186
2542	9.114971893
2543	9.110780803
2544	9.106684707
2545	9.098036393
2546	9.095266136
2547	9.093170696
2548	9.086568571
2549	9.081528889
2550	9.076653288
2551	9.073448203
2552	9.069859224
2553	9.066387925
2554	9.062360947
2555	9.056976493
2556	9.052671399
2557	9.047340684
2558	9.042572735
2559	9.037741035
2560	9.030596893
2561	9.025846467
2562	9.022616083
2563	9.015005583
2564	9.013745732
2565	9.010786102
2566	9.004377223
2567	8.996874783
2568	8.993737047
2569	8.988156964
2570	8.982518346
2571	8.980894838
2572	8.977099774
2573	8.972178351
2574	8.963786316
2575	8.958014438
2576	8.95070662
2577	8.946758639
2578	8.941183162
2579	8.934886831
2580	8.928043331
2581	8.924507503
2582	8.918900802
2583	8.914229586
2584	8.907638943
2585	8.900849178
2586	8.898866931
2587	8.895784469
2588	8.893878056
2589	8.89140015
2590	8.886191617
2591	8.882541255
2592	8.879428488
2593	8.875139885
2594	8.872091955
2595	8.865215142
2596	8.857626609
2597	8.853509799
2598	8.851754296
2599	8.84706771
2600	8.843997651
2601	8.842123951
2602	8.838514514
2603	8.833065246
2604	8.828761289
2605	8.826021263
2606	8.821117706
2607	8.816182331
2608	8.810386905
2609	8.805828033
2610	8.803538406
2611	8.801172939
2612	8.797713573
2613	8.794145355
2614	8.791085482
2615	8.788211662
2616	8.786134949
2617	8.779285596
2618	8.773239426
2619	8.766741028
2620	8.759733149
2621	8.75693923
2622	8.754264083
2623	8.751570936
2624	8.748866137
2625	8.74384358
2626	8.740822337
2627	8.736226785
2628	8.731621988
2629	8.726485048
2630	8.72249364
2631	8.719148453
2632	8.715554037
2633	8.711105468
2634	8.705735546
2635	8.701685339
2636	8.699422992
2637	8.695899704
2638	8.693963315
2639	8.691798388
2640	8.687618948
2641	8.683564799
2642	8.678758047
2643	8.672714311
2644	8.665505763
2645	8.662726185
2646	8.658315352
2647	8.654389709
2648	8.647238564
2649	8.642295748
2650	8.63872067
2651	8.634009678
2652	8.631149444
2653	8.626285853
2654	8.622541159
2655	8.619853807
2656	8.6171363
2657	8.61234113
2658	8.609182235
2659	8.604584671
2660	8.598329065
2661	8.595381225
2662	8.589994936
2663	8.585432325
2664	8.580484582
2665	8.578616405
2666	8.57496495
2667	8.569531135
2668	8.567036456
2669	8.56474545
2670	8.562792508
2671	8.559281368
2672	8.55569705
2673	8.552671581
2674	8.550449762
2675	8.546917771
2676	8.543575089
2677	8.539250017
2678	8.535204109
2679	8.529558044
2680	8.52102847
2681	8.51782529
2682	8.512063043
2683	8.506949283
2684	8.503850807
2685	8.497370702
2686	8.492011805
2687	8.487351762
2688	8.481347195
2689	8.47871577
2690	8.475882435
2691	8.472462451
2692	8.468756761
2693	8.464940361
2694	8.462938206
2695	8.457087705
2696	8.452528458
2697	8.450274377
2698	8.446787143
2699	8.443602321
2700	8.436674565
2701	8.434475942
2702	8.430750762
2703	8.426362636
2704	8.421226752
2705	8.418965671
2706	8.413913909
2707	8.410352878
2708	8.405631288
2709	8.401074177
2710	8.396836619
2711	8.393497499
2712	8.390042788
2713	8.385229274
2714	8.38249484
2715	8.378793148
2716	8.374094423
2717	8.369511016
2718	8.365112187
2719	8.361377184
2720	8.358179397
2721	8.355895249
2722	8.351783533
2723	8.348450017
2724	8.344486176
2725	8.342571325
2726	8.340476891
2727	8.335323007
2728	8.33216825
2729	8.329415653
2730	8.326272534
2731	8.321130055
2732	8.317975025
2733	8.315220858
2734	8.31261906
2735	8.306688171
2736	8.301297363
2737	8.299011931
2738	8.296809235
2739	8.29457731
2740	8.29214643
2741	8.289346256
2742	8.284139827
2743	8.280674922
2744	8.27864874
2745	8.275798097
2746	8.269596065
2747	8.265081781
2748	8.25925262
2749	8.254011903
2750	8.251437632
2751	8.245998086
2752	8.240443515
2753	8.236848482
2754	8.234875586
2755	8.230439269
2756	8.226745288
2757	8.222055207
2758	8.218412427
2759	8.213351365
2760	8.209491477
2761	8.206521813
2762	8.203949276
2763	8.19905409
2764	8.194459395
2765	8.18778834
2766	8.18517168
2767	8.179718154
2768	8.177438223
2769	8.172009377
2770	8.167786794
2771	8.163253153
2772	8.16046335
2773	8.154235155
2774	8.152298517
2775	8.148314331
2776	8.1433669
2777	8.140407944
2778	8.136091895
2779	8.132874886
2780	8.130210325
2781	8.126611374
2782	8.12393796
2783	8.12085085
2784	8.118392153
2785	8.11216596
2786	8.108427338
2787	8.105359587
2788	8.102986057
2789	8.098820463
2790	8.095010019
2791	8.090646797
2792	8.085389987
2793	8.082591933
2794	8.078703923
2795	8.074222247
2796	8.07045275
2797	8.067470111
2798	8.061630096
2799	8.058045242
2800	8.052355301
2801	8.045293869
2802	8.042704192
2803	8.040038417
2804	8.037303765
2805	8.030039105
2806	8.027170472
2807	8.023210055
2808	8.019741701
2809	8.015491679
2810	8.011122565
2811	8.005419931
2812	8.001298288
2813	7.999632402
2814	7.995768339
2815	7.992881095
2816	7.985577803
2817	7.983378245
2818	7.979917757
2819	7.973296349
2820	7.969907756
2821	7.966635288
2822	7.960613095
2823	7.958934608
2824	7.954549984
2825	7.950858794
2826	7.946403633
2827	7.942517923
2828	7.940760068
2829	7.937821796
2830	7.933995352
2831	7.929306172
2832	7.925848318
2833	7.922177692
2834	7.918427885
2835	7.91436145
2836	7.909319022
2837	7.90219814
2838	7.899524639
2839	7.892573046
2840	7.887872762
2841	7.884447043
2842	7.880420616
2843	7.877938156
2844	7.87331141
2845	7.870032212
2846	7.864251439
2847	7.85982319
2848	7.85498576
2849	7.851417677
2850	7.847888067
2851	7.84485842
2852	7.837138786
2853	7.834105113
2854	7.829598785
2855	7.828236732
2856	7.824738868
2857	7.822618818
2858	7.820619063
2859	7.8174421
2860	7.814633025
2861	7.810956814
2862	7.805328524
2863	7.800964319
2864	7.794662423
2865	7.791463753
2866	7.782421837
2867	7.779213973
2868	7.776006242
2869	7.771997786
2870	7.769870856
2871	7.767767068
2872	7.76450081
2873	7.761165109
2874	7.755020043
2875	7.751583537
2876	7.749114686
2877	7.746552344
2878	7.742581776
2879	7.733713609
2880	7.729921407
2881	7.726679599
2882	7.722163888
2883	7.716441085
2884	7.71350978
2885	7.710117357
2886	7.708323148
2887	7.70490867
2888	7.699803741
2889	7.697515893
2890	7.693043438
2891	7.690631521
2892	7.688366793
2893	7.684806148
2894	7.682472557
2895	7.679418552
2896	7.672169721
2897	7.667110139
2898	7.66272878
2899	7.659481511
2900	7.656595271
2901	7.653821855
2902	7.651457189
2903	7.647941805
2904	7.645457631
2905	7.643473795
2906	7.640535839
2907	7.636791255
2908	7.632359039
2909	7.627846315
2910	7.624385812
2911	7.622346592
2912	7.620461125
2913	7.619725727
2914	7.614945
2915	7.61014031
2916	7.605254234
2917	7.60281672
2918	7.59830695
2919	7.594946731
2920	7.593343928
2921	7.58953905
2922	7.584732736
2923	7.581114606
2924	7.576753815
2925	7.574981166
2926	7.571737083
2927	7.567500058
2928	7.565022091
2929	7.561373569
2930	7.557465006
2931	7.552045032
2932	7.547838131
2933	7.543158869
2934	7.538606788
2935	7.536026451
2936	7.531450748
2937	7.527636483
2938	7.523926655
2939	7.517682553
2940	7.512951513
2941	7.510373138
2942	7.508391135
2943	7.505034034
2944	7.50248839
2945	7.499778584
2946	7.498246442
2947	7.495632823
2948	7.491566489
2949	7.487373612
2950	7.48627467
2951	7.484316255
2952	7.480548408
2953	7.478031723
2954	7.474270114
2955	7.471497984
2956	7.465558618
2957	7.46347788
2958	7.459150453
2959	7.457687326
2960	7.453997394
2961	7.446521858
2962	7.443876582
2963	7.438545706
2964	7.436226704
2965	7.432835587
2966	7.427230448
2967	7.423801322
2968	7.420796165
2969	7.417883214
2970	7.415731925
2971	7.412348164
2972	7.408747743
2973	7.404745837
2974	7.401696441
2975	7.398062708
2976	7.395908956
2977	7.391692807
2978	7.390759435
2979	7.387987538
2980	7.384466871
2981	7.381242287
2982	7.374477855
2983	7.371670307
2984	7.369669223
2985	7.364941502
2986	7.3627784
2987	7.360044627
2988	7.356428254
2989	7.353671293
2990	7.349967981
2991	7.345268982
2992	7.344156916
2993	7.340802453
2994	7.337660835
2995	7.334536442
2996	7.332548581
2997	7.329894316
2998	7.326668904
2999	7.322453305
3000	7.318968966
3001	7.31615603
3002	7.314226251
3003	7.310756962
3004	7.308680859
3005	7.305272834
3006	7.301028733
3007	7.298449185
3008	7.295899412
3009	7.293022543
3010	7.2898571
3011	7.286973443
3012	7.279621478
3013	7.27385261
3014	7.271998854
3015	7.267789083
3016	7.265060554
3017	7.261830935
3018	7.257152292
3019	7.253684791
3020	7.249837304
3021	7.248447397
3022	7.246536734
3023	7.243553788
3024	7.241362585
3025	7.235238537
3026	7.23244381
3027	7.229992872
3028	7.227762441
3029	7.221500871
3030	7.213489571
3031	7.211364014
3032	7.207606429
3033	7.204624827
3034	7.200161695
3035	7.198272225
3036	7.192364018
3037	7.190600699
3038	7.188446657
3039	7.185179554
3040	7.181828911
3041	7.174504507
3042	7.170397843
3043	7.165599459
3044	7.162967729
3045	7.159382816
3046	7.156453194
3047	7.151006686
3048	7.147418236
3049	7.144706379
3050	7.140992156
3051	7.136427693
3052	7.134429145
3053	7.131851136
3054	7.128349619
3055	7.12480802
3056	7.123272232
3057	7.118758026
3058	7.115805483
3059	7.113667522
3060	7.110945708
3061	7.105887804
3062	7.102992536
3063	7.100120056
3064	7.09804384
3065	7.096078377
3066	7.09296268
3067	7.089139463
3068	7.084972004
3069	7.081878828
3070	7.079665051
3071	7.076546729
3072	7.07275673
3073	7.069124137
3074	7.063938392
3075	7.060104488
3076	7.053607911
3077	7.050979632
3078	7.046842106
3079	7.044367687
3080	7.042553899
3081	7.040602051
3082	7.037171797
3083	7.032852772
3084	7.028819783
3085	7.025876654
3086	7.023968346
3087	7.019673624
3088	7.017610206
3089	7.016383535
3090	7.0112299
3091	7.009221593
3092	7.00464538
3093	7.001463571
3094	6.999656525
3095	6.997698051
3096	6.992495366
3097	6.988445947
3098	6.983420955
3099	6.981727576
3100	6.977514689
3101	6.976075908
3102	6.972702157
3103	6.971307208
3104	6.966589189
3105	6.964444048
3106	6.961041707
3107	6.958579585
3108	6.954950576
3109	6.953500488
3110	6.949039489
3111	6.947390103
3112	6.943805484
3113	6.939329189
3114	6.936408381
3115	6.933782031
3116	6.931279366
3117	6.926934782
3118	6.925595649
3119	6.921159055
3120	6.919217533
3121	6.916314193
3122	6.913767997
3123	6.911965625
3124	6.908974823
3125	6.907917077
3126	6.904710766
3127	6.901141748
3128	6.899151419
3129	6.896243686
3130	6.894156004
3131	6.890744964
3132	6.888123799
3133	6.886269094
3134	6.88025488
3135	6.878441588
3136	6.876345085
3137	6.873500916
3138	6.871132366
3139	6.866948893
3140	6.863067837
3141	6.858332951
3142	6.85623612
3143	6.853032969
3144	6.84965413
3145	6.847432421
3146	6.843979858
3147	6.84179887
3148	6.838485136
3149	6.83640141
3150	6.833275671
3151	6.830349039
3152	6.828916484
3153	6.826252491
3154	6.823757828
3155	6.821081704
3156	6.818255512
3157	6.815292022
3158	6.810932946
3159	6.807925686
3160	6.805533275
3161	6.799532402
3162	6.797670074
3163	6.795020812
3164	6.793523904
3165	6.79057348
3166	6.788896312
3167	6.786377801
3168	6.783060873
3169	6.780779166
3170	6.776827918
3171	6.773542482
3172	6.769407497
3173	6.76553101
3174	6.763011427
3175	6.761306782
3176	6.757999161
3177	6.755277859
3178	6.752731284
3179	6.750175465
3180	6.746486674
3181	6.742905976
3182	6.739482935
3183	6.736364533
3184	6.733461992
3185	6.730458003
3186	6.725909997
3187	6.722401878
3188	6.718895565
3189	6.7161054
3190	6.713107341
3191	6.710805571
3192	6.708617492
3193	6.705077489
3194	6.699414427
3195	6.698019757
3196	6.693509192
3197	6.689400076
3198	6.685807785
3199	6.68408225
3200	6.680166889
3201	6.676267685
3202	6.671592424
3203	6.668961416
3204	6.666381542
3205	6.662785459
3206	6.658909851
3207	6.65669895
3208	6.654256294
3209	6.652564376
3210	6.649488006
3211	6.647632288
3212	6.643747653
3213	6.640120886
3214	6.636610303
3215	6.633485721
3216	6.631156266
3217	6.630003713
3218	6.625688638
3219	6.620731638
3220	6.61515161
