Цех,id документа_prod,Артикул продукции,Продукция,id документа_cons,Артикул материала,Материал,month,month_sin,month_cos,year,day,day_sin,day_cos
522,9905250671,330012233452,255,1234619028.0,12300272.0,40.5,11,-0.5000000000000004,0.8660254037844384,2024,8,0.9945218953682734,-0.10452846326765333
522,9905250973,330012233474,641,1234619028.0,12300272.0,40.5,11,-0.5000000000000004,0.8660254037844384,2024,8,0.9945218953682734,-0.10452846326765333
522,9905255077,330012233441,289,1234619028.0,12300272.0,40.5,11,-0.5000000000000004,0.8660254037844384,2024,8,0.9945218953682734,-0.10452846326765333
522,9905255194,330012233426,797,1234619028.0,12300272.0,40.5,11,-0.5000000000000004,0.8660254037844384,2024,8,0.9945218953682734,-0.10452846326765333
522,9905256810,330012233556,368,1234619028.0,12300272.0,40.5,11,-0.5000000000000004,0.8660254037844384,2024,8,0.9945218953682734,-0.10452846326765333
522,9905258236,330012233498,396,1234619028.0,12300272.0,40.5,11,-0.5000000000000004,0.8660254037844384,2024,8,0.9945218953682734,-0.10452846326765333
522,9905199809,330012233415,84,1234619501.0,12300178.0,178.0,11,-0.5000000000000004,0.8660254037844384,2024,12,0.5877852522924732,-0.8090169943749473
522,9905200102,330012233413,2237,1234619501.0,12300178.0,178.0,11,-0.5000000000000004,0.8660254037844384,2024,12,0.5877852522924732,-0.8090169943749473
522,9905201842,330012233427,1532,1234619501.0,12300178.0,178.0,11,-0.5000000000000004,0.8660254037844384,2024,12,0.5877852522924732,-0.8090169943749473
522,9905204096,330012233433,334,1234619501.0,12300178.0,178.0,11,-0.5000000000000004,0.8660254037844384,2024,12,0.5877852522924732,-0.8090169943749473
522,9905206739,330012233419,1015,1234619501.0,12300178.0,178.0,11,-0.5000000000000004,0.8660254037844384,2024,12,0.5877852522924732,-0.8090169943749473
522,9905206864,330012233450,1929,1234619501.0,12300178.0,178.0,11,-0.5000000000000004,0.8660254037844384,2024,12,0.5877852522924732,-0.8090169943749473
522,9905186229,330012233659,162,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905187083,330012233897,326,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905187526,330012233513,1035,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905188005,330012233428,511,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905189432,330012233725,1885,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905191020,330012233771,183,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905192476,330012233448,178,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905192783,330012233762,530,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905197040,330012233469,206,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905198620,330012233418,1388,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905199121,330012233420,644,1234619560.0,1230096.0,41.0,11,-0.5000000000000004,0.8660254037844384,2024,13,0.40673664307580004,-0.913545457642601
522,9905179045,330012233504,284,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905179856,330012233603,419,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905180815,330012233651,1020,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905180991,330012233957,927,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905181137,330012233878,1104,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905182558,330012233837,1920,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905182862,330012233505,178,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905183099,330012233579,133,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905183184,330012233648,108,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905184738,330012233449,439,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905185822,330012233507,410,1234619664.0,12300159.0,4.4,11,-0.5000000000000004,0.8660254037844384,2024,14,0.20791169081775931,-0.9781476007338057
522,9905162804,330012233966,1990,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905163319,330012233574,260,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905164056,330012233911,875,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905164492,330012233791,919,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905165096,330012233681,830,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905166582,330012233632,132,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905167065,330012233503,1830,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905167984,330012233453,709,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905171565,330012233982,830,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905171813,330012233569,112,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905172954,330012233851,1669,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905173322,330012233689,1350,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905173810,330012233723,444,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905173920,330012233830,481,1234619694.0,12300114.0,28.0,11,-0.5000000000000004,0.8660254037844384,2024,15,5.66553889764798e-16,-1.0
522,9905130765,330012233745,327,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905131044,330012233498,1182,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905131241,330012233722,2132,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905132046,330012233614,827,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905135500,330012233479,191,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905136584,330012233848,1233,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
522,9905137233,330012233599,999,1234619897.0,1230019.0,30.0,11,-0.5000000000000004,0.8660254037844384,2024,18,-0.587785252292473,-0.8090169943749475
